"Order ID,Order Date, Unit Cost , Price ,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone"
"13443,18/02/2014, 285.34 ,"" 1,184.97 "",36,Online,Deeper Promotion,""Simpson 40"""" LCD HDTV M690 Brown"",Televisions,TV and Video,Ebonyi,South East"
"13444,08/03/2012, 168.92 , 198.00 ,10,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Pink,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South"
"13446,17/10/2012, 302.92 , 627.00 ,8,Reseller,Convention Promotion,A. Datum SLR Camera X138 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Ogun,South West"
"13448,18/07/2014, 236.42 , 569.00 ,12,Store,Adventist Promotion,Litware Home Theater System 5.1 Channel M515 Brown,Home Theater System,TV and Video,Delta,South South"
"13449,05/09/2014, 14.50 , 16.00 ,20,Online,No Discount,Kekule Phone for MSN E200 Black,Home & Office Phones,Cell phones,Ebonyi,South East"
"13450,06/09/2013, 155.57 , 267.00 ,10,Store,No Discount,The Phone Company Smart phones Unlocked M300 Pink,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"13451,12/09/2012, 222.55 , 369.00 ,30,Catalog,No Discount,Simpson Desktop PC1.80 ED180 Silver,Desktops,Computers,Ebonyi,South East"
"13453,11/09/2014, 267.98 , 999.00 ,10,Store,No Discount,Proseware Projector 720p DLP56 White,Projectors & Screens,Computers,Kano,North West"
"13454,14/06/2014, 20.89 , 499.00 ,24,Online,No Discount,WWI Projector 480p DLP12 Silver,Projectors & Screens,Computers,Kwara,North Central"
"13455,05/11/2013, 36.97 , 50.99 ,13,Store,Winners Promotion,Kekule Optical USB Mouse M45 Black,Computers Accessories,Computers,Borno,North East"
"13457,29/05/2014, 17.60 , 308.00 ,12,Store,Easter Promotion,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Akwa Ibom,South South"
"13460,22/11/2013, 29.48 , 119.00 ,13,Catalog,Winners Promotion,SV 16xDVD M320 Black,VCD & DVD,TV and Video,Ebonyi,South East"
"13463,30/03/2013, 45.09 , 196.90 ,10,Store,No Discount,A. Datum SLR-like Digital Camera M400 Black,Digital Cameras,Cameras and camcorders ,Edo,South South"
"13465,06/01/2012, 94.57 , 208.00 ,9,Store,Deeper Promotion,The Phone Company Smart phones 160x160 M26 Gold,Smart phones & PDAs ,Cell phones,Edo,South South"
"13468,16/08/2012, 245.73 , 289.00 ,10,Online,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,Touch Screen Phones ,Cell phones,Kwara,North Central"
"13469,13/07/2013, 123.94 , 129.00 ,36,Catalog,Adventist Promotion,Proseware LCD17W E202 White,Monitors,Computers,Ebonyi,South East"
"13472,15/03/2012, 10.95 , 129.00 ,5,Store,No Discount,A. Datum Compact Digital Camera M200 Silver,Digital Cameras,Cameras and camcorders ,Anambra,South East"
"13473,23/05/2013, 36.43 , 77.99 ,12,Store,Easter Promotion,Kekule Genuine Leather Grip Belt E322 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Jigawa,North West"
"13474,13/03/2014, 55.66 , 149.00 ,10,Store,No Discount,Proseware Duplex Scanner M200 Grey,""Printers, Scanners & Fax"",Computers,Delta,South South"
"13475,26/05/2014, 442.75 , 599.00 ,10,Catalog,No Discount,Litware Home Theater System 5.1 Channel M514 Brown,Home Theater System,TV and Video,Ebonyi,South East"
"13476,02/01/2013, 10.39 , 47.95 ,9,Store,Deeper Promotion,NT Wireless Bluetooth Stereo Headphones E102 White,Bluetooth Headphones,Audio,Ebonyi,South East"
"13477,04/02/2013, 11.70 , 50.00 ,9,Store,Deeper Promotion,Kekule Bluetooth Notebook Mouse E70 Grey,Computers Accessories,Computers,Delta,South South"
"13479,28/06/2012, 7.44 , 17.99 ,12,Store,No Discount,SV DVD 48 DVD Storage Binder M50 Silver,Movie DVD,""Music, Movies and Audio Books"",Ondo,South West"
"13480,24/07/2012, 7.80 , 9.99 ,12,Reseller,August Promotion,Kekule Single-line phones E10 Grey,Home & Office Phones,Cell phones,Ogun,South West"
"13482,17/01/2012, 5.75 , 280.00 ,27,Online,Hammartan Promotion,The Phone Company PDA Wifi 3.5-inch M200 Black,Smart phones & PDAs ,Cell phones,Kwara,North Central"
"13483,05/02/2012, 589.04 , 838.00 ,9,Online,Hammartan Promotion,Fabrikam Business Videographer 2/3'' 17mm M280 White,Camcorders,Cameras and camcorders ,Kwara,North Central"
"13484,21/02/2013, 324.10 , 645.00 ,12,Reseller,New Year Promotion,Fabrikam SLR Camera X147 Grey,Digital SLR Cameras,Cameras and camcorders ,Ogun,South West"
"13485,15/04/2014, 25.57 , 382.95 ,10,Store,No Discount,Simpson Laptop12 M1201 Blue,Laptops,Computers,Ekiti,South West"
"13488,15/01/2012, 142.30 , 199.00 ,8,Online,Deeper Promotion,Kekule Home Theater System 2.1 Channel E1220 Silver,Home Theater System,TV and Video,Ebonyi,South East"
"13489,28/07/2012, 26.44 , 139.00 ,4,Store,August Promotion,WWI LCD19 E107 White,Monitors,Computers,Jigawa,North West"
"13492,04/11/2014, 38.93 , 49.96 ,26,Store,Winners Promotion,Kekule Carrying Case E312 Pink,Cameras & Camcorders Accessories,Cameras and camcorders ,Borno,North East"
"13494,19/12/2012, 138.21 , 160.00 ,9,Catalog,Deeper Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,""Printers, Scanners & Fax"",Computers,Ebonyi,South East"
"13495,09/01/2013, 30.33 , 33.99 ,9,Store,Deeper Promotion,SV 512MB Laptop memory E800 Yellow,Computers Accessories,Computers,Delta,South South"
"13496,28/02/2014, 63.92 , 116.00 ,9,Online,Hammartan Promotion,Proseware Mobile Receipt and Document Scanner M200 Grey,""Printers, Scanners & Fax"",Computers,Kwara,North Central"
"13497,18/05/2012, 95.00 , 139.00 ,12,Store,No Discount,Kekule Screen 85in E085 White,Projectors & Screens,Computers,Imo,South East"
"13498,07/07/2012, 3.58 , 59.00 ,12,Catalog,Adventist Promotion,Simpson CRT17 E105 White,Monitors,Computers,Ebonyi,South East"
"13499,25/10/2012, 84.08 , 95.00 ,13,Store,Winners Promotion,Kekule Telephoto Conversion Lens M350 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Anambra,South East"
"13500,26/07/2013, 0.33 , 59.00 ,12,Reseller,Adventist Promotion,Simpson CRT17 E105 Black,Monitors,Computers,Delta,South South"
"13501,25/03/2014, 3.42 , 22.89 ,6,Online,New Year Promotion,Kekule DVD 60 DVD Storage Binder L20 Silver,Movie DVD,""Music, Movies and Audio Books"",Nasarawa,North Central"
"13502,12/12/2013, 252.40 , 269.90 ,18,Store,Deeper Promotion,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Borno,North East"
"13503,19/03/2012, 410.82 , 499.00 ,10,Store,No Discount,Proseware Projector 480p DLP12 Silver,Projectors & Screens,Computers,Cross River,South South"
"13504,13/11/2014, 635.69 , 699.00 ,8,Online,Convention Promotion,Fabrikam Laptop15 M5000 White,Laptops,Computers,Nasarawa,North Central"
"13505,12/06/2013, 11.88 , 12.95 ,10,Online,No Discount,Kekule Rechargeable Battery E100 Black,Computers Accessories,Computers,Nasarawa,North Central"
"13506,16/11/2014, 19.18 , 231.00 ,13,Reseller,Winners Promotion,A. Datum Full Frame Digital Camera X300 Grey,Digital Cameras,Cameras and camcorders ,Delta,South South"
"13508,25/09/2012, 137.97 , 369.00 ,24,Store,Convention Promotion,Simpson Desktop PC1.80 ED180 Silver,Desktops,Computers,Abia,South East"
"13510,13/10/2012, 84.03 , 268.00 ,13,Store,Winners Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,Digital Cameras,Cameras and camcorders ,Delta,South South"
"13511,16/05/2013, 82.89 , 95.95 ,24,Reseller,Easter Promotion,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Kwara,North Central"
"13512,09/12/2011, 175.61 , 328.00 ,4,Store,Deeper Promotion,""Fabrikam SLR Camera 35"""" M358 Blue"",Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"13513,12/01/2013, 2.56 , 328.00 ,9,Store,Hammartan Promotion,""Fabrikam SLR Camera 35"""" M358 Gold"",Digital SLR Cameras,Cameras and camcorders ,Delta,South South"
"13514,15/03/2012, 72.26 , 77.99 ,5,Store,No Discount,Kekule Genuine Leather Grip Belt E322 Grey,Cameras & Camcorders Accessories,Cameras and camcorders ,Ebonyi,South East"
"13517,26/11/2012, 18.60 , 300.00 ,13,Catalog,Winners Promotion,The Phone Company Smart phones Expert M400 Gold,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"13518,26/03/2013, 14.46 , 160.00 ,10,Store,No Discount,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,""Printers, Scanners & Fax"",Computers,Ebonyi,South East"
"13521,02/02/2013, 285.04 , 299.00 ,9,Store,Hammartan Promotion,SV Car Video TFT7 M7000 Silver,Car Video,TV and Video,Akwa Ibom,South South"
"13522,28/02/2014, 731.91 ,"" 1,600.00 "",9,Reseller,Hammartan Promotion,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,Camcorders,Cameras and camcorders ,Kwara,North Central"
"13527,31/03/2013, 204.41 , 229.00 ,18,Online,Hammartan Promotion,Kekule Projector 480p M480 White,Projectors & Screens,Computers,Kwara,North Central"
"13528,16/04/2013, 92.65 , 259.99 ,10,Store,No Discount,Kekule DVD 14-Inch Player Portable L100 Black,Movie DVD,""Music, Movies and Audio Books"",Delta,South South"
"13529,29/09/2014, 112.75 , 189.00 ,20,Store,No Discount,The Phone Company Touch Screen Phones - CRT M11 Gold,Touch Screen Phones ,Cell phones,Katsina,North West"
"13531,07/01/2014, 2.70 , 19.90 ,18,Online,Deeper Promotion,Kekule Battery charger - bike E200 White,Computers Accessories,Computers,Ebonyi,South East"
"13532,08/09/2012, 27.83 , 129.00 ,10,Reseller,No Discount,Proseware Ink Jet Wireless All-In-One Printer M400 White,""Printers, Scanners & Fax"",Computers,Kwara,North Central"
"13533,24/08/2012, 16.19 , 20.96 ,12,Catalog,Adventist Promotion,Kekule Wireless Laser Mouse E50 Black,Computers Accessories,Computers,Ebonyi,South East"
"13534,11/03/2013, 13.83 , 42.99 ,24,Reseller,New Year Promotion,Kekule Centrex Phone System L10 White,Home & Office Phones,Cell phones,Ogun,South West"
"13535,29/07/2013, 19.09 , 23.00 ,9,Store,August Promotion,Kekule Lifestyles Series - Big Button Cordless phone M800 Black,Home & Office Phones,Cell phones,Oyo,South West"
"13536,01/04/2012, 252.17 , 269.90 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Borno,North East"
"13539,06/08/2013, 79.28 , 219.00 ,9,Reseller,August Promotion,Proseware Laser Jet All in one X300 Grey,""Printers, Scanners & Fax"",Computers,Ogun,South West"
"13540,08/10/2013, 48.09 , 186.90 ,24,Online,Convention Promotion,A. Datum Bridge Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central"
"13541,01/01/2012, 152.05 , 302.00 ,4,Store,Deeper Promotion,Fabrikam SLR Camera M146 Black,Digital SLR Cameras,Cameras and camcorders ,Cross River,South South"
"13542,07/02/2013, 81.40 , 136.00 ,12,Online,New Year Promotion,Proseware All-In-One Photo Printer M200 Grey,""Printers, Scanners & Fax"",Computers,Nasarawa,North Central"
"13543,07/03/2012, 9.93 , 24.99 ,100,Store,No Discount,Cigarette Lighter Adapter for Kekule Phones E110 Black,Cell phones Accessories,Cell phones,Zamfara,North West"
"13545,01/09/2012, 6.27 , 13.50 ,6,Store,Adventist Promotion,Kekule Education Supplies Bundle E200 White,Computers Accessories,Computers,Cross River,South South"
"13546,22/08/2012, 95.44 , 268.00 ,9,Store,August Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,Digital Cameras,Cameras and camcorders ,Jigawa,North West"
"13548,17/03/2014, 41.31 , 102.00 ,18,Reseller,Hammartan Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Computers Accessories,Computers,Kwara,North Central"
"13551,23/04/2013, 14.66 , 42.00 ,12,Reseller,Easter Promotion,Kekule Integrated Business Phone With card L10 Black,Home & Office Phones,Cell phones,Kwara,North Central"
"13552,13/07/2013, 42.95 , 165.00 ,10,Store,No Discount,A. Datum Ultra Compact Digital Camera M190 Silver,Digital Cameras,Cameras and camcorders ,Jigawa,North West"
"13553,15/03/2014, 7.47 , 22.99 ,10,Reseller,No Discount,Kekule Multi-line phones M30 Grey,Home & Office Phones,Cell phones,Delta,South South"
"13554,17/07/2013, 325.16 , 369.00 ,72,Online,Adventist Promotion,Simpson Desktop PC1.80 ED180 White,Desktops,Computers,Ebonyi,South East"
"13555,29/12/2013, 19.11 , 19.90 ,16,Store,Convention Promotion,Kekule Battery charger - bike E200 Grey,Computers Accessories,Computers,Bayelsa,South South"
"13556,13/04/2012, 406.83 , 499.90 ,30,Store,No Discount,Simpson Desktop PC1.80 ED182 Brown,Desktops,Computers,Cross River,South South"
"13557,18/04/2012, 323.97 ,"" 1,500.00 "",12,Reseller,Easter Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,Camcorders,Cameras and camcorders ,Kwara,North Central"
"13558,13/06/2012, 208.97 , 329.00 ,10,Online,No Discount,Kekule Home Theater System 2.1 Channel M1210 Brown,Home Theater System,TV and Video,Nasarawa,North Central"
"13559,23/07/2013, 7.02 , 16.50 ,10,Reseller,No Discount,Kekule Notebook Peripheral Kit M69 Grey,Computers Accessories,Computers,Kwara,North Central"
"13560,10/10/2013, 17.99 , 27.90 ,13,Store,Xmas Holiday Promotion,Kekule Enhanced Capacity Battery M800 White,Computers Accessories,Computers,Kebbi,North West"
"13561,18/11/2013, 23.52 , 29.90 ,13,Online,Winners Promotion,Kekule Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey,Computers Accessories,Computers,Ebonyi,South East"
"13562,19/03/2012, 17.78 , 42.00 ,12,Store,New Year Promotion,Kekule Integrated Business Phone With card L10 White,Home & Office Phones,Cell phones,Bayelsa,South South"
"13563,17/05/2014, 76.59 , 599.00 ,20,Online,No Discount,Simpson Laptop16 M1601 White,Laptops,Computers,Nasarawa,North Central"
"13566,22/06/2013, 69.85 , 95.00 ,12,Store,No Discount,Kekule Telephoto Conversion Lens M350 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Delta,South South"
"13567,16/03/2014, 31.53 , 50.99 ,10,Reseller,No Discount,Kekule Optical USB Mouse M45 White,Computers Accessories,Computers,Delta,South South"
"13568,01/06/2014, 113.63 , 199.00 ,48,Online,Easter Promotion,The Phone Company Finger Touch Screen Phones M30 Black,Touch Screen Phones ,Cell phones,Kwara,North Central"
"13569,03/10/2013, 11.10 , 24.99 ,160,Store,Convention Promotion,Cigarette Lighter Adapter for Kekule Phones E110 Black,Cell phones Accessories,Cell phones,Bayelsa,South South"
"13570,27/07/2012, 1.50 , 188.00 ,18,Reseller,August Promotion,A. Datum All in One Digital Camera M200 Grey,Digital Cameras,Cameras and camcorders ,Ogun,South West"
"13571,04/09/2012, 3.36 , 12.99 ,4,Store,Convention Promotion,Kekule Dual Handset Cordless Phone System E20 Grey,Home & Office Phones,Cell phones,Bayelsa,South South"
"13574,24/02/2014, 32.29 , 200.00 ,9,Store,Hammartan Promotion,A. Datum Rangefinder Digital Camera X200 Black,Digital Cameras,Cameras and camcorders ,Osun,South West"
"13575,21/03/2012, 214.51 , 332.00 ,10,Store,No Discount,Kekule SLR Camera M144 Gold,Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"13576,17/05/2012, 371.25 , 633.00 ,10,Store,No Discount,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,Camcorders,Cameras and camcorders ,Borno,North East"
"13578,08/08/2014, 62.48 , 69.00 ,48,Online,Adventist Promotion,SV 8xDVD E100 Silver,VCD & DVD,TV and Video,Ebonyi,South East"
"13580,16/01/2012, 9.37 , 11.90 ,4,Store,Deeper Promotion,Kekule Cables To Go USB 2.0 Hard Drive Enclosure E920 White,Computers Accessories,Computers,Zamfara,North West"
"13581,20/02/2012, 106.77 , 329.00 ,9,Store,Deeper Promotion,Kekule Home Theater System 2.1 Channel M1210 White,Home Theater System,TV and Video,Delta,South South"
"13582,23/01/2014, 38.42 , 229.90 ,18,Store,Deeper Promotion,WWI Desktop PC1.80 E1800 Silver,Desktops,Computers,Edo,South South"
"13583,21/03/2012, 39.61 , 199.00 ,5,Online,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,Touch Screen Phones ,Cell phones,Ebonyi,South East"
"13584,06/04/2012, 72.21 , 267.00 ,10,Store,No Discount,The Phone Company Smart phones Unlocked M300 Black,Smart phones & PDAs ,Cell phones,Delta,South South"
"13585,09/03/2014, 77.29 , 129.00 ,9,Store,Hammartan Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Green,""Printers, Scanners & Fax"",Computers,Enugu,South East"
"13586,18/08/2013, 12.78 , 12.99 ,9,Reseller,August Promotion,Kekule Dual Handset Cordless Phone System E20 Grey,Home & Office Phones,Cell phones,Ogun,South West"
"13587,09/11/2013, 85.90 , 109.95 ,16,Online,Convention Promotion,Kekule 8GB Super-Slim MP3/Video Player M800 Red,MP4&MP3,Audio,Nasarawa,North Central"
"13590,11/02/2013, 100.67 , 569.00 ,9,Store,Deeper Promotion,Litware Home Theater System 5.1 Channel M515 Brown,Home Theater System,TV and Video,Borno,North East"
"13593,14/05/2013, 148.59 , 255.00 ,24,Online,Easter Promotion,Kekule 32GB Video MP3 Player M3200 Orange,MP4&MP3,Audio,Kwara,North Central"
"13595,06/10/2014, 75.19 , 75.99 ,26,Store,Winners Promotion,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Computers Accessories,Computers,Cross River,South South"
"13596,02/01/2012, 3.23 , 25.00 ,9,Store,Deeper Promotion,Kekule USB Cable M250 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Cross River,South South"
"13597,18/12/2013, 24.54 , 55.00 ,26,Store,Xmas Holiday Promotion,SV 2GB Laptop memory E800 Silver,Computers Accessories,Computers,Kebbi,North West"
"13601,23/04/2014, 1.45 , 9.50 ,12,Store,Easter Promotion,Kekule Education Essentials Bundle M300 White,Computers Accessories,Computers,Kebbi,North West"
"13603,20/12/2011, 84.59 , 259.00 ,4,Store,Deeper Promotion,SV Car Video TFT6.2W E6281 Black,Car Video,TV and Video,Akwa Ibom,South South"
"13604,17/02/2012, 132.62 , 199.00 ,4,Store,Hammartan Promotion,Kekule Home Theater System 2.1 Channel E1220 Silver,Home Theater System,TV and Video,Nasarawa,North Central"
"13605,29/01/2013, 73.53 , 99.00 ,9,Store,Deeper Promotion,SV Wireless LAN PCI Network Card Adapter E902 Black,Computers Accessories,Computers,Cross River,South South"
"13606,07/03/2012, 81.28 ,"" 2,295.00 "",20,Store,No Discount,Kekule Projector 1080p X980 White,Projectors & Screens,Computers,FCT,Federal Capital Territory"
"13607,04/05/2012, 57.99 , 159.99 ,12,Reseller,Easter Promotion,SV DVD 9-Inch Player Portable M300 Silver,Movie DVD,""Music, Movies and Audio Books"",Kwara,North Central"
"13608,27/10/2014, 17.15 , 699.00 ,24,Online,Convention Promotion,Simpson Laptop15 M1501 White,Laptops,Computers,Nasarawa,North Central"
"13609,06/09/2014, 171.92 , 880.00 ,10,Store,No Discount,Fabrikam Business Videographer 1/2'' 3mm M500 Black,Camcorders,Cameras and camcorders ,Oyo,South West"
"13611,02/05/2012, 105.17 , 116.00 ,10,Store,No Discount,Proseware Mobile Receipt and Document Scanner M200 Black,""Printers, Scanners & Fax"",Computers,Ebonyi,South East"
"13613,25/02/2014, 179.59 , 259.00 ,9,Reseller,Hammartan Promotion,Simpson LCD20 M210 White,Monitors,Computers,Kwara,North Central"
"13615,19/04/2012, 287.80 , 569.00 ,10,Store,No Discount,Litware Home Theater System 5.1 Channel M515 Brown,Home Theater System,TV and Video,Ogun,South West"
"13617,01/09/2013, 4.07 , 31.00 ,9,Store,August Promotion,Kekule Integrated Business Phone L08 White,Home & Office Phones,Cell phones,Nasarawa,North Central"
"13618,16/12/2011, 0.50 , 9.50 ,36,Catalog,Deeper Promotion,Kekule Education Essentials Bundle M300 Grey,Computers Accessories,Computers,Ebonyi,South East"
"13619,17/02/2013, 43.64 , 384.90 ,12,Store,New Year Promotion,Fabrikam Laptop10.1 M0101 Silver,Laptops,Computers,Enugu,South East"
"13620,20/07/2012, 1.21 , 299.00 ,12,Store,Adventist Promotion,SV Car Video TFT7 M7000 Brown,Car Video,TV and Video,Zamfara,North West"
"13622,21/06/2012, 59.25 , 79.00 ,6,Store,No Discount,Proseware Fax Machine E100 Grey,""Printers, Scanners & Fax"",Computers,Katsina,North West"
"13623,24/11/2012, 260.09 , 799.00 ,13,Online,Xmas Holiday Promotion,Litware Home Theater System 7.1 Channel M710 Black,Home Theater System,TV and Video,Kwara,North Central"
"13625,28/06/2013, 37.69 , 49.99 ,24,Reseller,No Discount,Kekule Rechargeable Li-Ion Battery Pack E300 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Kwara,North Central"
"13626,06/01/2012, 223.64 , 299.00 ,9,Store,Deeper Promotion,The Phone Company PDA Phone 3.5 inches M320 Black,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South"
"13627,02/03/2013, 285.01 , 358.00 ,12,Online,New Year Promotion,""Kekule SLR Camera 35"""" M358 Orange"",Digital SLR Cameras,Cameras and camcorders ,Nasarawa,North Central"
"13628,17/03/2012, 184.08 , 409.00 ,10,Store,No Discount,Kekule Home Theater System 4.1 Channel M1400 Brown,Home Theater System,TV and Video,Delta,South South"
"13629,17/12/2013, 108.07 , 228.00 ,9,Catalog,Deeper Promotion,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,""Printers, Scanners & Fax"",Computers,Ebonyi,South East"
"13630,10/04/2012, 221.06 , 568.00 ,10,Store,No Discount,""Kekule SLR Camera 35"""" X358 Black"",Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"13631,04/07/2012, 525.58 , 599.00 ,12,Store,No Discount,Proseware Laptop16 M610 White,Laptops,Computers,Bauchi,North East"
"13633,12/10/2013, 86.08 , 139.00 ,8,Store,Convention Promotion,Proseware LCD19 E1000 Black,Monitors,Computers,Oyo,South West"
"13634,10/03/2012, 103.79 , 199.00 ,5,Store,No Discount,The Phone Company Finger Touch Screen Phones M30 Grey,Touch Screen Phones ,Cell phones,Zamfara,North West"
"13635,20/08/2012, 11.74 , 268.00 ,12,Store,Adventist Promotion,""The Phone Company Touch Screen Phones 26-1.4"""" M250 Black"",Touch Screen Phones ,Cell phones,Ebonyi,South East"
"13637,02/12/2012, 136.90 , 219.00 ,13,Store,Xmas Holiday Promotion,Kekule DVD Recorder L200 Black,Movie DVD,""Music, Movies and Audio Books"",Akwa Ibom,South South"
"13639,31/12/2012, 7.10 , 26.90 ,13,Online,Xmas Holiday Promotion,Kekule Bright Light battery E20 White,Computers Accessories,Computers,Kwara,North Central"
"13642,09/07/2012, 78.81 , 79.00 ,5,Store,No Discount,Proseware Fax Machine E100 Grey,""Printers, Scanners & Fax"",Computers,Bauchi,North East"
"13643,11/07/2014, 173.16 , 268.00 ,12,Store,Adventist Promotion,""The Phone Company Touch Screen Phones 26-1.4"""" M250 Gold"",Touch Screen Phones ,Cell phones,Ebonyi,South East"
"13645,25/10/2013, 513.55 , 763.51 ,13,Store,Winners Promotion,""Simpson 42"""" LCD HDTV M55 Black"",Televisions,TV and Video,Borno,North East"
"13647,12/03/2012, 59.45 , 75.99 ,5,Store,No Discount,SV 40GB USB2.0 Portable Hard Disk E400 Silver,Computers Accessories,Computers,Delta,South South"
"13648,28/03/2012, 38.05 , 163.00 ,10,Store,No Discount,Proseware Office Jet All-in-One Printer M500 Grey,""Printers, Scanners & Fax"",Computers,Ebonyi,South East"
"13649,04/04/2012, 212.77 , 229.90 ,15,Store,No Discount,WWI Desktop PC1.80 E1800 Brown,Desktops,Computers,Zamfara,North West"
"13650,02/06/2013, 14.12 , 27.90 ,10,Store,No Discount,Kekule Connectivity Starter Kit Smart Buy M680 Black,Computers Accessories,Computers,Borno,North East"
"13651,25/07/2013, 141.86 , 360.00 ,12,Store,Adventist Promotion,Kekule Home Theater System 2.1 Channel M1230 Silver,Home Theater System,TV and Video,Edo,South South"
"13652,02/09/2013, 104.45 , 129.00 ,10,Store,No Discount,A. Datum Compact Digital Camera M200 Silver,Digital Cameras,Cameras and camcorders ,Kebbi,North West"
"13653,11/01/2012, 20.24 , 308.00 ,9,Store,Deeper Promotion,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Borno,North East"
"13656,27/05/2012, 1.73 , 44.00 ,5,Store,No Discount,SV Keyboard E10 Black,Computers Accessories,Computers,Borno,North East"
"13657,30/09/2012, 226.64 , 279.00 ,5,Catalog,No Discount,SV Car Video TFT6.2W E6280 Brown,Car Video,TV and Video,Ebonyi,South East"
"13658,20/06/2013, 8.89 , 9.99 ,240,Store,Adventist Promotion,Headphone Adapter for Kekule Phone E130 Silver,Cell phones Accessories,Cell phones,Rivers,South South"
"13659,07/06/2014, 105.68 , 190.00 ,24,Online,No Discount,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Kwara,North Central"
"13660,14/09/2013, 83.01 , 279.99 ,8,Store,Convention Promotion,""Simpson 19"""" Portable LCD HDTV M110 Silver"",Televisions,TV and Video,Kwara,North Central"
"13661,06/12/2011, 10.74 , 22.89 ,18,Online,Deeper Promotion,SV DVD 60 DVD Storage Binder L20 Silver,Movie DVD,""Music, Movies and Audio Books"",Ebonyi,South East"
"13665,27/09/2013, 14.03 , 68.00 ,16,Reseller,Convention Promotion,Kekule Lens Adapter M450 Grey,Cameras & Camcorders Accessories,Cameras and camcorders ,Ogun,South West"
"13667,10/03/2012, 122.85 , 310.00 ,10,Store,No Discount,The Phone Company PDA Wifi 3.7-inch M250 White,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"13668,08/05/2012, 94.47 , 119.99 ,5,Store,No Discount,""Simpson 13"""" Color TV E25 White"",Televisions,TV and Video,Cross River,South South"
"13669,21/03/2013, 10.83 , 230.00 ,10,Store,No Discount,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,Smart phones & PDAs ,Cell phones,Rivers,South South"
"13670,27/04/2013, 109.11 , 469.97 ,12,Reseller,Easter Promotion,""Simpson 26"""" 720p LCD HDTV M140 Black"",Televisions,TV and Video,Kwara,North Central"
"13671,04/07/2013, 441.21 , 699.00 ,12,Store,Adventist Promotion,Simpson Laptop15 M1501 White,Laptops,Computers,FCT,Federal Capital Territory"
"13673,21/06/2012, 13.41 , 26.90 ,5,Store,No Discount,Kekule Bright Light battery E20 blue,Computers Accessories,Computers,Abia,South East"
"13674,03/11/2012, 155.77 , 160.00 ,6,Store,Winners Promotion,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,Camcorders,Cameras and camcorders ,Edo,South South"
"13675,03/12/2014, 5.30 , 25.69 ,16,Store,Convention Promotion,NT Bluetooth Stereo Headphones E52 Black,Bluetooth Headphones,Audio,Jigawa,North West"
"13676,05/12/2012, 2.76 , 12.66 ,9,Store,Deeper Promotion,SV DVD 55DVD Storage Binder M56 Black,Movie DVD,""Music, Movies and Audio Books"",Kaduna,North West"
"13677,21/02/2013, 171.00 , 436.20 ,9,Catalog,Deeper Promotion,""Fabrikam SLR Camera 35"""" X358 Gold"",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East"
"13678,29/03/2012, 48.65 , 343.00 ,10,Store,No Discount,Kekule SLR Camera M145 Blue,Digital SLR Cameras,Cameras and camcorders ,Cross River,South South"
